鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
南區,房地(土地+建物),臺中市南區忠明南路1305巷1弄5號,72.0,住,,,1071231,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,571019.0,89.8,6,0,6,有,無,6200000,69042.0,,0.0,0,,RPXNMLNKKHOFFAB08CA,89.8,0.0,0.0,,,2.0
南區,房地(土地+建物),臺中市南區正義街１５３號,81.0,住,,,1071212,土地1建物1車位0,全,二層,透天厝,商業用,見其他登記事項,580129.0,127.61,3,1,1,有,無,8400000,65826.0,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；屋齡50年無翻修,RPPNMLOKKHOFFAB37CA,127.61,0.0,0.0,,,2.0
南區,房地(土地+建物),臺中市南區工學一街１６７巷２２號６樓之３,10.98,住,,,1080123,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870930.0,65.94,2,1,1,有,有,3380000,51259.0,,0.0,0,,RPSOMLPKKHOFFAB87CA,47.23,0.0,4.62,,,12.0
北區,房地(土地+建物),臺中市北區忠明路２１１號５樓之４,5.08,住,,,1080114,土地1建物1車位0,五層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,830810.0,53.34,1,0,1,有,有,2530000,47432.0,,0.0,0,含增建或未登記建物。；,RPVNMLMKKHOFFBB87CA,28.92,0.0,5.41,,,12.0
北區,房地(土地+建物),臺中市北區榮華街１５巷１之４號,25.93,住,,,1071218,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680326.0,79.83,4,0,4,有,無,4580000,57372.0,,0.0,0,含增建或未登記建物。；,RPXNMLMKKHOFFBB08CA,67.74,0.0,12.09,,,5.0
北區,房地(土地+建物),臺中市北區梅亭街５１５號,14.0,住,,,1080109,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,600120.0,139.18,2,1,2,有,無,4500000,32332.0,,0.0,0,親友、員工或其他特殊關係間之交易。；包含公共設施保留地之交易。；,RPUOMLMKKHOFFBB87CA,139.18,0.0,0.0,,,2.0
北區,房地(土地+建物),臺中市北區德化街１１９號,24.81,住,,,1071227,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,680718.0,82.44,0,0,0,無,無,4950000,60044.0,,0.0,0,含增建或未登記建物。；,RPVOMLMKKHOFFBB97CA,82.44,0.0,0.0,,,5.0
北區,建物,臺中市北區五權路３５６號,0.0,,,,1080124,土地0建物1車位0,六層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,651122.0,22.54,1,0,1,有,無,650000,28838.0,,0.0,0,,RPQNMLNKKHOFFBB47CA,22.54,0.0,0.0,,,10.0
北區,房地(土地+建物)+車位,臺中市北區漢口路三段５５巷２７號,77.56,住,,,1071224,土地3建物1車位1,全,五層,透天厝,住家用,鋼筋混凝土造,900120.0,250.57,5,2,3,有,無,16000000,63854.0,坡道平面,14.98,0,,RPUOMLNKKHOFFBB97CA,174.32,0.0,5.91,,,5.0
北區,房地(土地+建物),臺中市北區東成路４７巷６號３樓之１３,14.68,住,,,1071229,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821028.0,109.44,3,2,2,有,有,4500000,41118.0,,0.0,0,,RPXNMLOKKHOFFBB28CA,85.23,0.0,12.68,,,12.0
北屯區,房地(土地+建物),臺中市北屯區仁美十巷９３之３號,15.44,住,,,1071121,土地8建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710226.0,75.62,3,2,1,有,無,3620000,47871.0,,0.0,0,,RPTPMLOKKHOFFBB08CA,72.73,0.0,2.89,,,5.0
北區,房地(土地+建物)+車位,臺中市北區育德路８８號二樓之１,44.07,住,,,1080105,土地2建物1車位2,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000127.0,358.57,4,2,2,有,有,26080000,72733.0,坡道平面,98.7,0,,RPUPMLOKKHOFFBB18CA,149.25,9.68,21.02,,,12.0
北屯區,房地(土地+建物)+車位,臺中市北屯區崇興路一段１７號六樓之２,27.98,住,,,1071228,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070502.0,143.17,2,2,2,有,有,12860000,107626.0,坡道平面,36.69,1400000,,RPVOMLPKKHOFFBB28CA,57.59,3.59,9.1,,,11.0
北區,房地(土地+建物),臺中市北區崇德路一段２５６巷３之７８號,16.32,住,,,1071225,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701212.0,94.25,3,0,3,有,無,4180000,44350.0,,0.0,0,,RPVPMLPKKHOFFBB38CA,65.06,1.45,2.44,,,8.0
北屯區,房地(土地+建物),臺中市北屯區瀋陽路三段３７６之４號,21.25,住,,,1071229,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740923.0,82.12,3,2,1,有,無,2820000,34340.0,,0.0,0,,RPRNMLTKKHOFFBB18CA,63.16,1.74,5.55,,,5.0
北屯區,房地(土地+建物)+車位,臺中市北屯區崇興路一段１７號六樓之１,35.4,住,,,1071221,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070502.0,181.15,3,2,2,有,有,13750000,84106.0,坡道平面,36.69,1600000,,RPVQMLTKKHOFFBB88CA,77.12,7.54,10.68,,,11.0
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十五路３１８號九樓之３,15.96,商,,,1071221,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070907.0,143.65,3,2,2,有,有,8100000,56387.0,坡道機械,24.49,0,,RPXNMLKLKHOFFBB97CA,76.03,0.0,6.44,,,15.0
北區,房地(土地+建物),臺中市北區三民路三段245號,127.0,商,,,1071130,土地1建物1車位0,全,三層,透天厝,商業用,加強磚造,600226.0,157.16,6,2,4,有,無,29400000,187071.0,,0.0,0,,RPPNMLNLKHOFFBB47CA,157.16,0.0,0.0,,,3.0
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路三段６２之５號,32.2,商,,,1080103,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,781220.0,175.1,3,2,2,有,有,7500000,47820.0,坡道平面,34.99,800000,,RPPPMLQLKHOFFBB97CA,101.97,2.44,6.65,,,7.0
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路２９９號三樓之２,16.22,商,,,1071218,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050804.0,158.88,3,2,2,有,有,8380000,52744.0,坡道機械,15.54,0,,RPRNMLNJLHOFFBB57CA,86.21,1.12,11.94,,,13.0
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段４２８號六樓之３,17.6,住,,,1071215,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030923.0,122.1,2,2,1,有,有,6700000,56347.0,坡道機械,14.73,650000,,RPTNMLPJLHOFFBB97CA,61.28,2.19,8.35,,,14.0
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段１６８號五樓之１６,5.98,商,,,1071220,土地1建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990909.0,83.63,1,1,1,有,有,5480000,65527.0,坡道機械,14.97,0,,RPVOMLQJLHOFFBB38CA,37.94,0.54,5.19,,,17.0
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段２６６號十三樓之２,20.47,商,,,1071231,土地1建物1車位2,十三層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040427.0,279.67,4,2,3,有,有,19880000,71084.0,坡道機械,46.68,0,,RPTPMLLKKHOFFCB87CA,138.81,7.09,14.67,,,29.0
南屯區,房地(土地+建物)+車位,臺中市南屯區義芳街２５號三樓之３,18.61,住,,,1071231,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520.0,156.01,3,2,2,有,有,9200000,58971.0,坡道平面,0.0,0,,RPTNMLNKKHOFFCB87CA,73.45,2.63,7.69,,,14.0
南屯區,房地(土地+建物)+車位,臺中市南屯區文山三街３７號１７樓之７,22.43,商,,,1071219,土地2建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040518.0,185.68,3,2,2,有,有,11950000,73198.0,坡道平面,34.72,900000,,RPXNMLOKKHOFFCB38CA,89.17,2.99,10.09,,,17.0
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路１３１號１１樓之１,9.84,住,,,1071230,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,991119.0,119.78,2,2,1,有,有,9380000,83897.0,坡道平面,22.28,1200000,含增建或未登記建物。,RPOOMLOKKHOFFCB57CA,54.33,4.47,8.3,,,24.0
西屯區,房地(土地+建物)+車位,臺中市西屯區何厝東二街１０３號七樓之２,20.31,住,,,1080111,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830427.0,143.4,3,2,2,有,有,7000000,48815.0,升降平面,0.0,0,,RPSPMLOKKHOFFCB08CA,67.94,1.12,9.81,,,8.0
西屯區,房地(土地+建物),臺中市西屯區工業區一路９６之１８號,18.28,住,,,1080105,土地1建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970711.0,102.56,1,1,2,有,有,11200000,109204.0,,0.0,0,,RPTPMLOKKHOFFCB18CA,73.25,2.06,6.91,,,12.0
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩七街９６號九樓之２,14.32,住,,,1080118,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860718.0,142.05,3,2,2,有,無,8270000,58219.0,坡道機械,0.0,0,,RPQRMLPKKHOFFCB18CA,88.64,2.96,10.85,,,14.0
南屯區,房地(土地+建物),臺中市南屯區黎明東街５０７號８樓,12.3,住,,,1080105,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,930209.0,128.94,3,2,2,有,有,8360000,64836.0,,0.0,0,含增建或未登記建物。,RPQNMLQKKHOFFCB87CA,67.23,7.91,12.01,,,14.0
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩南路１７８號九樓之１,43.48,住,,,1080106,土地1建物1車位3,九層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040122.0,346.01,4,2,2,有,有,31000000,96500.0,坡道平面,71.4,4500000,,RPVOMLSKKHOFFCB68CA,155.3,9.05,16.54,,,18.0
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩南路１７８號四樓之２,34.71,住,,,1080112,土地1建物1車位2,四層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040122.0,276.26,3,2,2,有,有,20860000,77670.0,坡道平面,47.6,3100000,,RPWOMLSKKHOFFCB78CA,129.43,7.11,14.08,,,18.0
南屯區,房地(土地+建物),臺中市南屯區干城街１９８巷５８號,52.0,住,,,1071229,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,640806.0,61.6,3,2,2,有,無,12650000,205357.0,,0.0,0,,RPOPMLLLKHOFFCB47CA,61.6,0.0,0.0,,,2.0
西屯區,房地(土地+建物)+車位,臺中市西屯區大墩二十街９８號四樓之１,16.54,商,,,1071022,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020904.0,153.43,3,2,2,有,有,11200000,72997.0,坡道平面,13.22,0,含增建或未登記建物。；,RPRPMLMLKHOFFCB87CA,78.4,2.63,11.58,,,12.0
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路５２之２０２號三樓,5.93,住,,,1071208,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017.0,63.85,2,1,1,有,有,4300000,67345.0,坡道機械,7.05,0,親友、員工或其他特殊關係間之交易。；,RPVPMLMLKHOFFCB28CA,32.69,0.26,6.12,,,14.0
南屯區,房地(土地+建物)+車位,臺中市南屯區保安六街１４３號六樓之１１,14.3,住,,,1071228,土地1建物2車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830523.0,128.59,3,2,2,有,有,5900000,45882.0,坡道平面,0.0,0,,RPPNMLPJLHOFFCB67CA,77.92,2.79,7.79,,,12.0
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段１１８６號二十一樓之２,27.19,住,,,1080104,土地1建物1車位2,二十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960817.0,473.94,4,2,3,有,有,35700000,75326.0,坡道平面,46.66,0,,RPSQMLPJLHOFFCB28CA,263.75,3.21,45.59,,,26.0
豐原區,房地(土地+建物),臺中市豐原區育德街５５號,60.99,其他,,,1080101,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,680528.0,119.24,3,2,2,有,無,7200000,60382.0,,0.0,0,含增建或未登記建物。,RPSNMLMKKHOFFDB77CA,119.24,0.0,0.0,,,2.0
豐原區,房地(土地+建物),臺中市豐原區圓環西路１９４號,153.62,住,,,1071129,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,740312.0,313.22,4,3,5,有,無,21800000,69600.0,,0.0,0,,RPURMLNKKHOFFDB48CA,300.72,0.0,12.5,,,3.0
豐原區,房地(土地+建物),臺中市豐原區豐南街９２巷６１號,61.15,住,,,1071228,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,740610.0,100.19,4,2,2,有,無,6000000,59886.0,,0.0,0,二親等間買賣。,RPVNMLOJLHOFFDB28CA,95.09,0.0,5.1,,,2.0
豐原區,房地(土地+建物),臺中市豐原區社皮路１３８號,124.51,住,,,1080101,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060809.0,266.73,4,2,4,有,無,25000000,93728.0,,0.0,0,包含公共設施保留地之交易。；,RPSNMLLKLHOFFDB77CA,251.24,0.0,15.49,,,4.0
外埔區,房地(土地+建物),臺中市外埔區大馬路莊內巷１５１之１號,110.95,,鄉村區,乙種建築用地,1080113,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070726.0,229.66,4,3,3,有,無,11000000,47897.0,,0.0,0,,RPPNMLPKKHOFFEB87CA,219.07,0.0,10.59,,,4.0
外埔區,房地(土地+建物),臺中市外埔區水美路２５３號,85.0,,鄉村區,乙種建築用地,1080102,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,681002.0,132.0,4,2,3,有,無,4600000,34848.0,,0.0,0,,RPPNMLKLKHOFFEB47CA,132.0,0.0,0.0,,,2.0
沙鹿區,房地(土地+建物),臺中市沙鹿區平等五街３９之５號,111.19,住,,,1071201,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030102.0,203.11,4,3,4,有,無,12600000,62035.0,,0.0,0,含增建或未登記建物。；,RPWOMLPKKHOFFFB78CA,193.3,0.0,9.81,,,4.0
清水區,房地(土地+建物)+車位,臺中市清水區建國路８８號十樓之二,50.5,住,,,1080109,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940927.0,178.39,3,2,2,有,有,5720000,32065.0,坡道平面,0.0,0,,RPPNMLTKKHOFFFB38CA,99.38,0.0,12.88,,,14.0
清水區,房地(土地+建物)+車位,臺中市清水區鎮政路２３號四樓,61.18,住,,,1071210,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970530.0,198.17,4,2,2,有,有,6150000,31034.0,坡道平面,0.0,0,,RPOQMLKLKHOFFFB77CA,114.15,0.0,10.06,,,11.0
東勢區,房地(土地+建物),臺中市東勢區東蘭路７４之１９號,79.57,住,,,1080109,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,900529.0,150.99,4,2,3,有,無,8800000,58282.0,,0.0,0,,RPRNMLSKKHOFFGB58CA,142.22,0.0,8.77,,,3.0
潭子區,房地(土地+建物),臺中市潭子區中山路二段１３７巷１５號十三樓,10.48,住,,,1071218,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830610.0,108.58,3,2,2,有,有,5300000,48812.0,,0.0,0,,RPPOMLMKKHOFFHB97CA,75.53,3.28,11.93,,,16.0
大雅區,房地(土地+建物),臺中市大雅區中清路四段８１１巷６弄６號,39.72,住,,,1080118,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,960418.0,120.37,4,3,3,有,無,4200000,34892.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQOMLMKKHOFFHB08CA,101.48,0.0,5.49,,,4.0
大雅區,房地(土地+建物),臺中市大雅區上山二路４２巷２６號,113.65,農,,,1071215,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070607.0,315.05,5,3,6,有,無,24000000,76178.0,,0.0,0,,RPPNMLQLKHOFFHB38CA,309.36,0.0,5.69,,,4.0
大雅區,房地(土地+建物)+車位,臺中市大雅區神林路一段１２３巷１９弄２２號,88.05,,特定農業區,甲種建築用地,1080114,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030826.0,190.14,3,3,4,有,有,13000000,68371.0,一樓平面,0.0,0,,RPWNMLPJLHOFFHB88CA,190.14,0.0,0.0,,,4.0
烏日區,房地(土地+建物)+車位,臺中市烏日區中山路一段２之２３號十一樓之１,14.03,住,,,1080112,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,830708.0,153.53,4,2,2,有,有,6000000,39080.0,坡道機械,0.0,0,,RPSOMLLKKHOFFIB28CA,93.96,2.92,13.9,,,16.0
大里區,房地(土地+建物)+車位,臺中市大里區新仁路一段７１巷９號十樓之１,29.75,,鄉村區,乙種建築用地,1071226,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060918.0,150.2,3,2,2,有,有,7530000,50133.0,坡道平面,37.18,0,,RPTNMLMKKHOFFIB38CA,69.38,6.68,4.06,,,11.0
大里區,房地(土地+建物),臺中市大里區大里街７巷１６弄８３號,82.67,住,,,1071205,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,891127.0,173.26,6,2,3,有,無,9000000,51945.0,,0.0,0,本標的為二親等間之買賣,RPVNMLMKKHOFFIB58CA,158.86,0.0,14.4,,,3.0
烏日區,房地(土地+建物)+車位,臺中市烏日區健行北路１１８號六樓之２,21.07,商,,,1080108,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050729.0,156.15,3,2,2,有,有,8500000,54435.0,坡道平面,27.13,0,,RPOOMLTKKHOFFIB68CA,81.16,0.0,8.06,,,15.0
大里區,房地(土地+建物)+車位,臺中市大里區大里路９８號十樓之６,24.6,住,,,1071226,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051219.0,179.78,3,2,2,有,有,11950000,66470.0,坡道平面,26.52,0,,RPQNMLKLKHOFFIB97CA,86.36,4.79,10.53,,,15.0
烏日區,房地(土地+建物)+車位,臺中市烏日區健行南路１１號九樓之２,22.59,住,,,1071231,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021016.0,121.77,2,2,1,有,有,6000000,49273.0,坡道平面,30.3,0,,RPWNMLMLKHOFFIB78CA,52.97,2.68,8.29,,,12.0
大里區,房地(土地+建物),臺中市大里區國寶街３６巷８號五樓,13.89,其他,,,1071207,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,831011.0,97.0,3,1,2,有,有,3900000,40206.0,,0.0,0,,RPVNMLSJLHOFFIB56CA,67.45,0.0,3.51,,,8.0
大里區,房地(土地+建物)+車位,臺中市大里區大里路９８號三樓之９,22.55,住,,,1080102,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051219.0,167.18,3,2,2,有,有,10200000,61012.0,坡道平面,26.51,0,,RPWNMLSJLHOFFIB66CA,79.06,4.79,9.5,,,15.0
太平區,房地(土地+建物)+車位,臺中市太平區太興路１６號三樓之３,8.14,商,,,1080105,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030626.0,98.47,2,1,2,有,有,6480000,65807.0,坡道機械,0.0,0,,RPROMLLKKHOFFJB28CA,52.6,0.57,5.28,,,15.0
太平區,房地(土地+建物),臺中市太平區新仁路一段４４巷５之２弄５號,459.84,工,,,1080104,土地3建物1車位0,一層,一層,廠辦,見其他登記事項,見其他登記事項,671229.0,84.59,0,0,3,無,無,31000000,366474.0,,0.0,0,,RPUNMLNKKHOFFJB68CA,84.59,0.0,0.0,,,1.0
太平區,房地(土地+建物)+車位,臺中市太平區大智街１６號,33.07,商,,,1071207,土地1建物1車位1,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041123.0,134.03,0,0,0,無,有,8820000,72283.0,坡道平面,24.46,900000,,RPQNMLKLKHOFFJB08CA,82.96,0.0,0.0,,,12.0
太平區,房地(土地+建物)+車位,臺中市太平區新興路１０號十一樓之１,22.26,住,,,1080113,土地1建物1車位2,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718.0,198.71,3,2,2,有,有,9880000,49721.0,坡道平面,0.0,0,,RPTNMLPKKHOFFJB78CA,78.33,4.4,7.71,,,14.0
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段１７７號六樓之１,38.86,住,,,1070107,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070831.0,250.44,4,2,2,有,有,12300000,53775.0,坡道平面,64.48,2300000,,RPVNMLLLKHOFFJB68CA,112.48,0.0,14.11,,,15.0
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段１６９號,28.92,住,,,1070901,土地1建物1車位2,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070831.0,181.61,0,0,0,無,有,8200000,49518.0,坡道平面,64.48,2400000,,RPWNMLLLKHOFFJB78CA,88.65,0.0,0.0,,,15.0
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段１７６號十一樓之１,28.01,住,,,1071116,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070831.0,197.01,3,2,2,有,有,9750000,56214.0,坡道平面,64.48,2300000,,RPXNMLLLKHOFFJB88CA,81.4,0.0,8.68,,,15.0
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段１８２號二樓之３,27.11,住,,,1071204,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070831.0,164.77,3,2,2,有,有,7500000,49045.0,坡道平面,32.24,1000000,,RPOOMLLLKHOFFJB08CA,81.4,0.0,8.68,,,15.0
太平區,房地(土地+建物)+車位,臺中市太平區祥順路一段３０８號十五樓之２,30.62,住,,,1080103,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070731.0,223.13,4,2,2,有,有,11600000,54220.0,坡道平面,31.32,1200000,,RPVNMLOJLHOFFJB88CA,110.26,3.41,14.23,,,15.0
西屯區,房地(土地+建物),臺中市西屯區永安里國安一路233巷3號二樓之5,30.42,住,,,1071212,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,850923.0,138.29,3,2,2,有,有,5000000,36156.0,,0.0,0,親友、員工或其他特殊關係間之交易。；1.本買賣案件係屬二親等間特殊交易，其交易價格可能異於市場正常交易價格。2.管理費每月500元,RPSNMLRKKHOFFCB28DA,80.31,1.41,7.67,,,12.0
龍井區,房地(土地+建物),臺中市龍井區新興路東興巷2號,88.94,,鄉村區,乙種建築用地,1080118,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,821227.0,265.65,2,3,4,有,有,36500000,137399.0,,0.0,0,含增建或未登記建物。；瑕疵物件之交易。；,RPSNMLSJLHOFFKB09CA,231.24,0.0,19.74,,,4.0
龍井區,房地(土地+建物),臺中市龍井區新興路東興巷4號,65.51,,鄉村區,乙種建築用地,1080118,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,821227.0,204.53,2,3,2,有,有,24000000,117342.0,,0.0,0,含增建或未登記建物。；瑕疵物件之交易。；,RPTNMLSJLHOFFKB56CA,182.78,0.0,5.66,,,4.0
龍井區,房地(土地+建物),臺中市龍井區中央路二段１巷１３弄１７號,88.37,住,,,1070113,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071003.0,167.14,4,2,3,有,無,8500000,50856.0,,0.0,0,,RPPNMLPKKHOFFKB48CA,167.14,0.0,0.0,,,3.0
太平區,房地(土地+建物),臺中市太平區育仁路２１３巷９號,63.88,住,,,1080105,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,940829.0,193.45,3,3,3,有,無,10750000,55570.0,,0.0,0,,RPQOMLPLKHOFFJB68CA,159.19,7.89,7.92,,,4.0
太平區,房地(土地+建物)+車位,臺中市太平區育賢路１６巷１號三樓之１,25.9,住,,,1080116,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,800710.0,92.31,3,2,2,有,無,1500000,16250.0,其他,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTNMLQLKHOFFJB98CA,72.3,0.0,6.35,,,5.0
太平區,房地(土地+建物),臺中市太平區光德路３０巷１０號,80.53,,鄉村區,乙種建築用地,1080117,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,691025.0,87.3,4,2,2,有,無,1190000,13631.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWNMLNKKHOFFJB88CA,87.3,0.0,0.0,,,2.0
大里區,房地(土地+建物),臺中市大里區益民路二段４４３號,59.7,住,,,1071123,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,610309.0,163.29,4,2,3,有,無,6800000,41644.0,,0.0,0,,RPSNMLPJLHOFFIB58CA,163.29,0.0,0.0,,,3.0
霧峰區,房地(土地+建物),臺中市霧峰區六股路４６號,134.34,,特定農業區,甲種建築用地,1071112,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1070627.0,329.85,7,2,8,有,有,16200000,49113.0,,0.0,0,,RPWNMLPLKHOFFIB09CA,301.53,0.0,28.32,,,5.0
